6;bunker;2889.00;9.85;1539.00;0.11;0
6;bunker;2865.00;10.28;1537.00;1.67;0
6;bunker;2875.00;9.80;1534.00;5.79;0
6;bunker;2858.00;9.70;1530.00;0.71;0
6;bunker;2873.00;9.60;1542.00;4.83;0
6;bunker;2851.00;9.68;1538.00;0.11;0
6;bunker;2881.00;9.73;1537.00;2.78;0
6;coastal_bunker;2870.00;9.53;1544.00;-2.55;0
6;coastal_bunker;2849.00;9.60;1540.00;-2.68;0
6;coastal_bunker;2853.00;9.55;1542.00;-2.16;0
6;dockyard;2846.00;9.55;1539.00;-2.68;0
6;anti_air_building;2860.00;10.20;1538.00;5.34;0
6;anti_air_building;2882.00;9.70;1544.00;5.45;0
6;anti_air_building;2889.00;10.00;1540.00;3.29;0
6;synthetic_refinery;2874.00;9.70;1537.00;5.95;0
6;fuel_silo;2860.00;10.05;1539.00;2.33;0
6;radar_station;2872.00;9.70;1538.00;0.14;0
6;rocket_site;2888.00;10.28;1542.00;1.73;0
6;nuclear_reactor;2862.00;10.28;1535.00;4.40;0
7;arms_factory;2874.00;9.70;1554.00;2.70;0
7;arms_factory;2881.00;9.70;1572.00;5.72;0
7;arms_factory;2883.00;9.70;1575.00;0.64;0
7;arms_factory;2883.00;9.68;1572.00;4.76;0
7;arms_factory;2875.00;9.70;1558.00;2.61;0
7;arms_factory;2881.00;9.60;1559.00;2.71;0
7;industrial_complex;2884.00;9.60;1560.00;0.55;0
7;industrial_complex;2886.00;9.60;1563.00;3.21;0
7;industrial_complex;2879.00;9.55;1570.00;4.77;0
7;industrial_complex;2882.00;9.63;1566.00;1.16;0
7;industrial_complex;2881.00;9.70;1570.00;5.28;0
7;industrial_complex;2881.00;9.60;1563.00;0.20;0
7;air_base;2885.00;9.60;1558.00;3.22;0
7;naval_base;2872.00;9.50;1559.00;-2.16;2775
7;naval_base;2870.00;9.50;1553.00;-1.47;8621
7;naval_base;2884.00;9.50;1578.00;-2.94;2752
7;naval_base;2875.00;9.50;1563.00;-2.36;2775
7;bunker;2881.00;9.65;1554.00;5.79;0
7;bunker;2881.00;9.70;1572.00;0.71;0
7;bunker;2885.00;9.60;1563.00;4.83;0
7;bunker;2881.00;9.70;1567.00;0.11;0
7;bunker;2875.00;9.70;1557.00;2.78;0
7;coastal_bunker;2881.00;9.50;1578.00;-2.94;0
7;coastal_bunker;2879.00;9.53;1571.00;-2.36;0
7;coastal_bunker;2870.00;9.50;1553.00;-1.47;0
7;coastal_bunker;2871.00;9.50;1558.00;-1.37;0
7;dockyard;2871.00;9.50;1558.00;-1.37;0
7;anti_air_building;2883.00;9.60;1559.00;5.45;0
7;anti_air_building;2882.00;9.60;1557.00;3.29;0
7;anti_air_building;2880.00;9.63;1562.00;5.95;0
7;synthetic_refinery;2881.00;9.65;1565.00;2.33;0
7;fuel_silo;2886.00;9.70;1554.00;3.89;0
7;radar_station;2879.00;9.60;1568.00;3.08;0
7;rocket_site;2873.00;9.65;1554.00;4.40;0
7;nuclear_reactor;2882.00;9.70;1575.00;0.78;0
8;arms_factory;2903.00;10.88;1512.00;0.64;0
8;arms_factory;2897.00;11.50;1513.00;4.76;0
8;arms_factory;2900.00;11.18;1513.00;2.61;0
8;arms_factory;2897.00;11.60;1514.00;2.71;0
8;arms_factory;2901.00;11.07;1514.00;0.55;0
8;arms_factory;2898.00;11.63;1515.00;3.21;0
8;industrial_complex;2901.00;11.15;1515.00;4.77;0
8;industrial_complex;2899.00;11.53;1516.00;1.16;0
8;industrial_complex;2900.00;11.40;1517.00;5.28;0
8;industrial_complex;2900.00;11.48;1518.00;0.20;0
8;industrial_complex;2900.00;10.80;1507.00;3.22;0
8;industrial_complex;2902.00;10.80;1508.00;5.88;0
8;air_base;2900.00;10.85;1509.00;2.26;0
8;bunker;2903.00;10.80;1509.00;0.11;0
8;anti_air_building;2899.00;10.90;1510.00;1.67;0
8;anti_air_building;2903.00;10.82;1510.00;5.79;0
8;anti_air_building;2899.00;11.10;1511.00;0.71;0
8;synthetic_refinery;2902.00;10.93;1511.00;4.83;0
8;fuel_silo;2897.00;11.38;1512.00;0.11;0
8;radar_station;2901.00;11.07;1514.00;3.61;0
8;rocket_site;2904.00;10.85;1512.00;5.44;0
8;nuclear_reactor;2898.00;11.43;1513.00;2.17;0
9;arms_factory;3027.00;12.15;1511.00;2.61;0
9;arms_factory;3056.00;12.50;1518.00;2.71;0
9;arms_factory;3045.00;11.65;1532.00;0.55;0
9;arms_factory;3057.00;11.18;1529.00;3.21;0
9;arms_factory;3049.00;10.98;1523.00;4.77;0
9;arms_factory;3057.00;11.63;1521.00;1.16;0
9;industrial_complex;3036.00;12.50;1502.00;5.28;0
9;industrial_complex;3031.00;12.07;1510.00;0.20;0
9;industrial_complex;3039.00;11.20;1524.00;3.22;0
9;industrial_complex;3036.00;12.35;1504.00;5.88;0
9;industrial_complex;3016.00;14.28;1507.00;2.26;0
9;industrial_complex;3061.00;11.88;1522.00;0.11;0
9;air_base;3028.00;10.53;1526.00;1.67;0
9;bunker;3052.00;12.70;1512.00;5.79;0
9;bunker;3048.00;11.73;1520.00;0.71;0
9;bunker;3035.00;12.53;1501.00;4.83;0
9;bunker;3050.00;11.20;1527.00;0.11;0
9;bunker;3034.00;11.10;1527.00;2.78;0
9;bunker;3023.00;11.15;1524.00;5.44;0
9;bunker;3061.00;11.95;1521.00;2.17;0
9;bunker;3027.00;12.32;1515.00;3.38;0
9;bunker;3057.00;12.70;1515.00;1.22;0
9;bunker;3031.00;12.10;1512.00;5.34;0
9;bunker;3019.00;12.30;1518.00;5.45;0
9;bunker;3018.00;12.73;1510.00;3.29;0
9;bunker;3056.00;10.40;1526.00;5.95;0
9;bunker;3025.00;11.78;1520.00;2.33;0
9;anti_air_building;3028.00;11.80;1508.00;3.89;0
9;anti_air_building;3018.00;12.73;1510.00;1.73;0
9;anti_air_building;3020.00;12.63;1509.00;4.40;0
9;synthetic_refinery;3022.00;13.88;1504.00;0.78;0
9;fuel_silo;3045.00;12.48;1515.00;2.34;0
9;radar_station;3038.00;12.35;1515.00;0.45;0
9;rocket_site;3046.00;12.70;1511.00;2.84;0
9;nuclear_reactor;3063.00;12.40;1523.00;5.50;0
10;arms_factory;3129.00;9.98;1550.00;0.55;0
10;arms_factory;3144.00;9.85;1567.00;3.21;0
10;arms_factory;3127.00;9.98;1552.00;4.77;0
10;arms_factory;3141.00;9.80;1557.00;1.16;0
10;arms_factory;3154.00;10.48;1565.00;5.28;0
10;arms_factory;3146.00;9.85;1558.00;0.20;0
10;industrial_complex;3140.00;9.88;1554.00;3.22;0
10;industrial_complex;3131.00;9.80;1564.00;5.88;0
10;industrial_complex;3123.00;10.00;1553.00;2.26;0
10;industrial_complex;3120.00;9.90;1561.00;0.11;0
10;industrial_complex;3136.00;9.80;1565.00;1.67;0
10;industrial_complex;3119.00;9.95;1550.00;5.79;0
10;air_base;3136.00;9.80;1566.00;0.71;0
10;bunker;3147.00;9.90;1563.00;4.83;0
10;bunker;3116.00;9.90;1560.00;0.11;0
10;bunker;3141.00;9.80;1565.00;2.78;0
10;bunker;3151.00;10.50;1566.00;5.44;0
10;bunker;3128.00;9.80;1566.00;2.17;0
10;bunker;3123.00;9.90;1556.00;3.38;0
10;bunker;3134.00;9.82;1552.00;1.22;0
10;bunker;3120.00;9.95;1551.00;5.34;0
10;bunker;3131.00;9.88;1551.00;5.45;0
10;anti_air_building;3144.00;9.80;1559.00;3.29;0
10;anti_air_building;3153.00;10.48;1567.00;5.95;0
10;anti_air_building;3131.00;9.88;1551.00;2.33;0
10;synthetic_refinery;3121.00;9.93;1554.00;3.89;0
10;fuel_silo;3115.00;9.90;1562.00;1.73;0
10;radar_station;3136.00;9.80;1558.00;4.56;0
10;rocket_site;3119.00;9.95;1551.00;0.78;0
10;nuclear_reactor;3126.00;9.90;1564.00;2.34;0
11;arms_factory;3206.00;10.38;1642.00;4.77;0
11;arms_factory;3199.00;10.38;1639.00;1.16;0
11;arms_factory;3209.00;10.40;1640.00;5.28;0
11;arms_factory;3195.00;10.30;1646.00;0.20;0
11;arms_factory;3188.00;10.30;1635.00;3.22;0
11;arms_factory;3184.00;9.70;1619.00;5.88;0
11;industrial_complex;3196.00;10.20;1636.00;2.26;0
11;industrial_complex;3173.00;11.00;1608.00;0.11;0
11;industrial_complex;3202.00;10.40;1643.00;1.67;0
11;industrial_complex;3167.00;10.30;1612.00;5.79;0
11;industrial_complex;3192.00;10.38;1619.00;0.71;0
11;industrial_complex;3195.00;10.30;1647.00;4.83;0
11;air_base;3191.00;9.98;1613.00;0.11;0
11;bunker;3190.00;10.30;1640.00;2.78;0
11;bunker;3204.00;10.38;1645.00;5.44;0
11;bunker;3186.00;9.82;1612.00;2.17;0
11;bunker;3180.00;10.95;1612.00;3.38;0
11;bunker;3181.00;9.70;1620.00;1.22;0
11;bunker;3163.00;10.00;1611.00;5.34;0
11;bunker;3203.00;9.90;1627.00;5.45;0
11;bunker;3198.00;9.82;1629.00;3.29;0
11;bunker;3166.00;10.00;1615.00;5.95;0
11;bunker;3188.00;10.30;1642.00;2.33;0
11;bunker;3179.00;10.00;1604.00;3.89;0
11;bunker;3186.00;9.95;1629.00;1.73;0
11;bunker;3207.00;9.98;1636.00;4.40;0
11;anti_air_building;3194.00;10.40;1622.00;0.78;0
11;anti_air_building;3179.00;10.95;1613.00;2.34;0
11;anti_air_building;3208.00;9.95;1636.00;0.18;0
11;synthetic_refinery;3211.00;10.35;1632.00;2.84;0
11;fuel_silo;3181.00;9.75;1632.00;5.50;0
11;radar_station;3187.00;9.82;1627.00;2.61;0
11;rocket_site;3176.00;10.82;1607.00;3.45;0
11;nuclear_reactor;3194.00;10.40;1627.00;1.29;0
12;arms_factory;3224.00;10.40;1655.00;5.28;0
12;arms_factory;3227.00;10.40;1655.00;0.20;0
12;arms_factory;3230.00;10.40;1655.00;3.22;0
12;arms_factory;3234.00;10.10;1655.00;5.88;0
12;arms_factory;3222.00;10.40;1656.00;2.26;0
12;arms_factory;3225.00;10.40;1656.00;0.11;0
12;industrial_complex;3228.00;10.40;1656.00;1.67;0
12;industrial_complex;3232.00;10.35;1656.00;5.79;0
12;industrial_complex;3235.00;9.88;1656.00;0.71;0
12;industrial_complex;3223.00;10.40;1657.00;4.83;0
12;industrial_complex;3226.00;10.40;1657.00;0.11;0
12;industrial_complex;3230.00;10.40;1657.00;2.78;0
12;air_base;3233.00;10.20;1657.00;5.44;0
12;naval_base;3184.00;9.57;1669.00;-2.36;1885
12;naval_base;3187.00;9.50;1677.00;-1.57;1885
12;naval_base;3187.00;9.50;1672.00;-1.82;1885
12;bunker;3207.00;9.80;1649.00;5.34;0
12;bunker;3185.00;9.68;1664.00;5.45;0
12;bunker;3199.00;10.30;1685.00;3.29;0
12;bunker;3240.00;9.80;1656.00;5.95;0
12;bunker;3221.00;10.40;1658.00;2.33;0
12;bunker;3229.00;10.38;1641.00;3.89;0
12;bunker;3236.00;9.80;1669.00;1.73;0
12;bunker;3211.00;10.35;1647.00;4.40;0
12;bunker;3230.00;10.05;1651.00;0.78;0
12;bunker;3241.00;9.90;1648.00;2.34;0
12;bunker;3216.00;10.40;1676.00;0.18;0
12;bunker;3200.00;10.32;1664.00;2.84;0
12;bunker;3207.00;10.45;1675.00;5.50;0
12;bunker;3206.00;10.30;1685.00;2.24;0
12;bunker;3228.00;10.30;1677.00;3.45;0
12;bunker;3216.00;10.30;1648.00;1.29;0
12;bunker;3188.00;9.85;1670.00;2.85;0
12;bunker;3220.00;10.30;1657.00;5.51;0
12;bunker;3187.00;9.65;1685.00;1.90;0
12;coastal_bunker;3184.00;9.57;1669.00;-2.36;0
12;coastal_bunker;3187.00;9.50;1676.00;-1.82;0
12;coastal_bunker;3186.00;9.50;1685.00;-1.57;0
12;dockyard;3187.00;9.50;1679.00;-1.57;0
12;anti_air_building;3200.00;10.35;1655.00;4.46;0
12;anti_air_building;3203.00;10.30;1655.00;6.03;0
12;anti_air_building;3207.00;10.35;1655.00;2.41;0
12;synthetic_refinery;3195.00;10.30;1656.00;0.25;0
12;fuel_silo;3198.00;10.32;1656.00;1.45;0
12;radar_station;3214.00;10.55;1663.00;5.74;0
12;rocket_site;3205.00;10.40;1656.00;0.85;0
12;nuclear_reactor;3194.00;10.30;1657.00;3.52;0
13;arms_factory;3187.00;9.68;1716.00;3.22;0
13;arms_factory;3160.00;9.70;1700.00;5.88;0
13;arms_factory;3158.00;9.55;1696.00;2.26;0
13;arms_factory;3177.00;9.70;1709.00;0.11;0
13;arms_factory;3204.00;10.30;1704.00;1.67;0
13;arms_factory;3202.00;10.00;1700.00;5.79;0
13;industrial_complex;3183.00;9.70;1718.00;0.71;0
13;industrial_complex;3200.00;10.30;1708.00;4.83;0
13;industrial_complex;3198.00;10.00;1696.00;0.11;0
13;industrial_complex;3203.00;9.70;1718.00;2.78;0
13;industrial_complex;3208.00;10.13;1715.00;5.44;0
13;industrial_complex;3188.00;9.70;1721.00;2.17;0
13;air_base;3194.00;9.80;1717.00;3.38;0
13;naval_base;3161.00;9.53;1696.00;-4.47;1885
13;naval_base;3152.00;9.50;1709.00;-1.57;2107
13;naval_base;3203.00;9.55;1723.00;-2.36;1660
13;naval_base;3177.00;9.50;1698.00;-0.59;1885
13;naval_base;3187.00;9.53;1688.00;-1.37;1885
13;naval_base;3173.00;9.50;1712.00;-1.82;1660
13;naval_base;3175.00;9.50;1711.00;-2.21;1660
13;naval_base;3193.00;9.50;1723.00;-2.90;1660
13;naval_base;3215.00;9.55;1725.00;-3.34;1434
13;bunker;3210.00;10.40;1714.00;0.78;0
13;bunker;3198.00;9.70;1718.00;2.34;0
13;bunker;3203.00;9.70;1717.00;0.18;0
13;bunker;3184.00;9.70;1709.00;2.84;0
13;bunker;3182.00;9.70;1706.00;5.50;0
13;bunker;3183.00;9.65;1716.00;2.24;0
13;bunker;3201.00;10.30;1710.00;3.45;0
13;bunker;3214.00;9.93;1719.00;1.29;0
13;bunker;3192.00;10.13;1697.00;2.85;0
13;bunker;3205.00;10.30;1705.00;5.51;0
13;bunker;3207.00;10.18;1692.00;1.90;0
13;bunker;3161.00;9.70;1711.00;6.02;0
13;bunker;3153.00;9.70;1699.00;6.12;0
13;bunker;3189.00;9.95;1700.00;3.96;0
13;coastal_bunker;3148.00;9.50;1700.00;-1.21;0
13;coastal_bunker;3222.00;9.68;1723.00;-3.34;0
13;coastal_bunker;3183.00;9.50;1695.00;-0.59;0
13;coastal_bunker;3181.00;9.50;1719.00;-1.82;0
13;coastal_bunker;3188.00;9.50;1693.00;-1.37;0
13;coastal_bunker;3206.00;9.55;1725.00;-3.34;0
13;coastal_bunker;3164.00;9.50;1710.00;-4.07;0
13;coastal_bunker;3190.00;9.55;1722.00;-2.90;0
13;coastal_bunker;3174.00;9.55;1710.00;-2.21;0
13;dockyard;3161.00;9.60;1712.00;-4.07;0
13;anti_air_building;3205.00;10.30;1713.00;2.92;0
13;anti_air_building;3209.00;10.40;1708.00;5.58;0
13;anti_air_building;3185.00;9.70;1711.00;1.96;0
13;synthetic_refinery;3203.00;9.90;1715.00;4.98;0
13;fuel_silo;3198.00;10.25;1712.00;6.19;0
13;radar_station;3186.00;9.70;1707.00;4.52;0
13;rocket_site;3191.00;10.13;1690.00;0.41;0
13;nuclear_reactor;3162.00;9.60;1709.00;1.97;0
14;arms_factory;2769.00;10.38;1477.00;2.26;0
14;arms_factory;2747.00;9.80;1482.00;0.11;0
14;arms_factory;2775.00;9.80;1482.00;1.67;0
14;arms_factory;2753.00;9.70;1475.00;5.79;0
14;arms_factory;2769.00;10.40;1479.00;0.71;0
14;arms_factory;2755.00;10.50;1482.00;4.83;0
14;industrial_complex;2766.00;10.00;1482.00;0.11;0
14;industrial_complex;2752.00;9.70;1476.00;2.78;0
14;industrial_complex;2778.00;9.68;1485.00;5.44;0
14;industrial_complex;2756.00;10.60;1483.00;2.17;0
14;industrial_complex;2768.00;10.03;1483.00;3.38;0
14;industrial_complex;2759.00;10.35;1485.00;1.22;0
14;air_base;2778.00;9.70;1486.00;5.34;0
14;naval_base;2737.00;9.50;1482.00;-0.98;4885
14;naval_base;2767.00;9.50;1467.00;-0.69;8546
14;naval_base;2752.00;9.50;1472.00;-0.32;8546
14;naval_base;2751.00;9.50;1493.00;-2.21;2381
14;naval_base;2761.00;9.57;1490.00;-3.14;2871
14;naval_base;2778.00;9.55;1489.00;-3.14;2871
14;naval_base;2736.00;9.50;1479.00;-1.33;4885
14;bunker;2737.00;9.70;1487.00;0.78;0
14;bunker;2765.00;9.93;1472.00;2.34;0
14;bunker;2780.00;9.70;1477.00;0.18;0
14;bunker;2755.00;9.98;1488.00;2.84;0
14;bunker;2749.00;9.90;1486.00;5.50;0
14;bunker;2766.00;10.35;1479.00;2.24;0
14;bunker;2777.00;9.68;1487.00;3.45;0
14;bunker;2753.00;9.70;1475.00;1.29;0
14;bunker;2769.00;10.25;1481.00;2.85;0
14;bunker;2738.00;9.60;1478.00;5.51;0
14;coastal_bunker;2740.00;9.50;1484.00;-0.98;0
14;coastal_bunker;2762.00;9.70;1488.00;-3.14;0
14;coastal_bunker;2759.00;9.57;1492.00;-4.04;0
14;coastal_bunker;2738.00;9.55;1479.00;-1.33;0
14;coastal_bunker;2761.00;9.50;1470.00;-0.32;0
14;coastal_bunker;2776.00;9.50;1488.00;-3.14;0
14;coastal_bunker;2763.00;9.50;1468.00;-0.69;0
14;dockyard;2767.00;9.50;1489.00;-3.14;0
